County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Carroll County, Iowa,20555.0,19969.0,292.0,464.0,16.0,0.0,42.0,10932.0,5115.0,53785.0,28307.0,420.0,551.0,121800.0,1003.0,5594,4071,783,1899.0,9.238628071028947,374.0,61.0,152.0,1630.0,135.0,176.0,0.0,0.0
Cass County, Iowa,13433.0,13117.0,35.0,316.0,71.0,23.0,44.6,6910.0,3842.0,45469.0,26411.0,450.0,597.0,91600.0,850.0,4116,2237,474,1985.0,14.777041613935829,426.0,59.0,202.0,1899.0,14.0,87.0,30.0,0.0
Cedar County, Iowa,18389.0,17852.0,108.0,334.0,149.0,0.0,42.2,10277.0,4304.0,60435.0,29271.0,510.0,665.0,138600.0,1158.0,4700,3878,722,1162.0,6.318995051389417,170.0,44.0,63.0,1096.0,4.0,29.0,34.0,0.0
Cerro Gordo County, Iowa,43303.0,41093.0,682.0,1907.0,488.0,0.0,44.3,23248.0,12280.0,47788.0,28763.0,502.0,645.0,115900.0,1037.0,9919,9495,1856,5422.0,12.521072443017804,981.0,128.0,574.0,5060.0,143.0,554.0,3.0,0.0
Cherokee County, Iowa,11752.0,11431.0,83.0,365.0,49.0,0.0,46.5,6266.0,3270.0,51590.0,28783.0,380.0,561.0,86300.0,880.0,2953,2371,365,1321.0,11.240639891082369,276.0,4.0,194.0,1229.0,19.0,103.0,0.0,0.0
Chickasaw County, Iowa,12164.0,11946.0,90.0,269.0,40.0,0.0,44.2,6332.0,3280.0,48013.0,26915.0,407.0,542.0,103700.0,967.0,3732,2099,326,1073.0,8.821111476487998,180.0,23.0,57.0,1005.0,31.0,32.0,31.0,0.0
Clarke County, Iowa,9273.0,8757.0,27.0,1119.0,78.0,0.0,39.7,4886.0,2406.0,46510.0,23742.0,480.0,698.0,94900.0,1024.0,2812,1370,226,1454.0,15.679930982422086,337.0,54.0,134.0,1450.0,2.0,494.0,2.0,0.0
Clay County, Iowa,16478.0,15770.0,73.0,527.0,30.0,13.0,41.7,8754.0,4303.0,48888.0,27883.0,499.0,634.0,111600.0,999.0,4011,3287,520,1907.0,11.573006432819517,395.0,29.0,292.0,1872.0,0.0,37.0,7.0,7.0
Clayton County, Iowa,17735.0,17377.0,110.0,331.0,80.0,0.0,45.9,9376.0,4916.0,48482.0,26960.0,400.0,584.0,111500.0,1077.0,5741,2605,526,1841.0,10.380603326755004,301.0,33.0,149.0,1789.0,44.0,144.0,2.0,0.0
Clinton County, Iowa,47972.0,45020.0,1284.0,1416.0,313.0,0.0,42.2,24025.0,14163.0,50067.0,27116.0,499.0,641.0,110900.0,1072.0,12224,8457,1936,6405.0,13.351538397398482,1266.0,137.0,725.0,5530.0,447.0,329.0,86.0,0.0
Crawford County, Iowa,17147.0,15849.0,286.0,4677.0,50.0,29.0,37.9,8739.0,4438.0,49699.0,26693.0,423.0,568.0,88800.0,957.0,4289,2084,271,3681.0,21.467312066250656,654.0,64.0,331.0,2980.0,185.0,1391.0,16.0,22.0
Dallas County, Iowa,78074.0,71336.0,912.0,4778.0,2984.0,79.0,35.0,43552.0,14587.0,78918.0,40468.0,781.0,940.0,204700.0,1519.0,10127,22370,6968,4424.0,5.666419038348233,726.0,38.0,328.0,4081.0,49.0,397.0,174.0,0.0
Davis County, Iowa,8768.0,8605.0,16.0,110.0,24.0,0.0,37.6,4016.0,2441.0,49696.0,24405.0,411.0,630.0,104500.0,1084.0,2172,1218,262,1617.0,18.44206204379562,330.0,5.0,155.0,1601.0,0.0,23.0,0.0,0.0
Decatur County, Iowa,8210.0,7815.0,163.0,220.0,43.0,18.0,36.8,3924.0,2746.0,38467.0,20808.0,372.0,504.0,79200.0,956.0,1861,1023,353,1552.0,18.90377588306943,267.0,32.0,74.0,1463.0,40.0,53.0,9.0,4.0
Delaware County, Iowa,17445.0,17154.0,33.0,210.0,63.0,0.0,43.2,9695.0,4122.0,59452.0,29978.0,427.0,629.0,123200.0,1082.0,5253,2532,616,1645.0,9.42963599885354,323.0,29.0,189.0,1569.0,25.0,100.0,34.0,0.0
Des Moines County, Iowa,40114.0,36446.0,2239.0,1147.0,179.0,0.0,42.2,20308.0,11535.0,44516.0,25151.0,519.0,675.0,98000.0,1006.0,9892,7411,1571,6574.0,16.388293363912847,1378.0,109.0,968.0,5149.0,1115.0,513.0,47.0,0.0
Dickinson County, Iowa,17046.0,16622.0,62.0,295.0,51.0,16.0,48.8,9260.0,4872.0,57914.0,36042.0,525.0,667.0,170500.0,1202.0,3708,4261,1184,1153.0,6.7640502170597205,193.0,4.0,113.0,1072.0,1.0,17.0,26.0,0.0
Dubuque County, Iowa,96359.0,89975.0,2571.0,2126.0,1230.0,338.0,38.5,52935.0,23768.0,56154.0,28526.0,594.0,720.0,153000.0,1196.0,22648,18429,6299,11616.0,12.054919623491319,1990.0,113.0,1293.0,9109.0,1387.0,803.0,148.0,39.0
Emmet County, Iowa,9820.0,9443.0,141.0,890.0,30.0,11.0,42.5,5157.0,2814.0,45536.0,27807.0,427.0,567.0,84700.0,948.0,2303,1793,281,1223.0,12.45417515274949,243.0,2.0,129.0,1198.0,0.0,311.0,0.0,0.0
Fayette County, Iowa,20391.0,19497.0,270.0,455.0,154.0,0.0,43.1,10397.0,6129.0,47711.0,26002.0,396.0,578.0,89600.0,936.0,5403,3466,860,2581.0,12.657544995341082,420.0,47.0,232.0,2250.0,185.0,172.0,2.0,0.0
Floyd County, Iowa,16004.0,15163.0,272.0,377.0,263.0,2.0,44.5,8346.0,4435.0,46406.0,26929.0,402.0,544.0,104600.0,960.0,4005,3219,534,2219.0,13.86528367908023,404.0,11.0,211.0,1868.0,110.0,113.0,85.0,0.0
Franklin County, Iowa,10393.0,9591.0,139.0,1233.0,24.0,0.0,42.5,5185.0,3065.0,47524.0,24909.0,473.0,592.0,86400.0,959.0,2817,1826,316,1509.0,14.519388049648802,310.0,17.0,184.0,1178.0,109.0,442.0,0.0,0.0
Fremont County, Iowa,7019.0,6765.0,41.0,176.0,0.0,0.0,46.3,3523.0,2154.0,52922.0,29553.0,433.0,620.0,99300.0,975.0,1793,1320,313,713.0,10.158142185496509,140.0,12.0,79.0,700.0,6.0,48.0,0.0,0.0
Greene County, Iowa,9083.0,8887.0,14.0,232.0,44.0,5.0,45.0,4721.0,2539.0,47264.0,26103.0,400.0,580.0,86400.0,988.0,2400,1644,308,950.0,10.459099416492348,237.0,32.0,104.0,934.0,0.0,71.0,0.0,0.0
Grundy County, Iowa,12373.0,12169.0,42.0,151.0,77.0,0.0,42.5,6453.0,3356.0,61606.0,32953.0,448.0,638.0,127100.0,1085.0,2963,2825,539,722.0,5.835286510951265,115.0,16.0,62.0,722.0,0.0,14.0,0.0,0.0
Guthrie County, Iowa,10691.0,10418.0,26.0,254.0,7.0,0.0,45.9,5527.0,3045.0,52702.0,29938.0,428.0,606.0,104600.0,1107.0,3023,1847,471,1116.0,10.438686745861004,204.0,8.0,138.0,1071.0,12.0,69.0,1.0,0.0
Hamilton County, Iowa,15227.0,14213.0,97.0,857.0,387.0,0.0,43.0,7797.0,4289.0,53970.0,28076.0,470.0,631.0,95900.0,1004.0,3423,3150,666,1612.0,10.586458264924149,318.0,44.0,203.0,1207.0,16.0,236.0,168.0,0.0
Hancock County, Iowa,11006.0,10661.0,86.0,411.0,40.0,9.0,44.2,5674.0,3133.0,54813.0,27732.0,441.0,570.0,95500.0,976.0,2891,2284,428,1026.0,9.32218789751045,200.0,19.0,109.0,905.0,60.0,135.0,0.0,0.0
Hardin County, Iowa,17324.0,16615.0,215.0,699.0,118.0,0.0,44.4,8743.0,5278.0,51821.0,27657.0,441.0,576.0,90400.0,965.0,4166,3447,718,1328.0,7.665666127915031,212.0,19.0,105.0,1285.0,0.0,73.0,0.0,0.0
Harrison County, Iowa,14335.0,13978.0,7.0,228.0,44.0,7.0,44.0,7451.0,4054.0,55845.0,27984.0,460.0,654.0,107800.0,1093.0,3917,2323,421,1474.0,10.282525287757238,313.0,23.0,184.0,1440.0,0.0,11.0,0.0,0.0
Henry County, Iowa,19941.0,18325.0,419.0,894.0,528.0,11.0,40.7,9422.0,6530.0,49606.0,24380.0,492.0,638.0,106100.0,1014.0,5168,3798,637,2508.0,12.57710245223409,503.0,80.0,229.0,2132.0,71.0,278.0,39.0,0.0
Howard County, Iowa,9430.0,9271.0,31.0,144.0,24.0,0.0,42.1,4787.0,2536.0,49199.0,25567.0,426.0,576.0,98300.0,1019.0,2819,1316,263,1063.0,11.27253446447508,187.0,21.0,78.0,1012.0,18.0,58.0,0.0,0.0
Humboldt County, Iowa,9607.0,9416.0,15.0,354.0,28.0,0.0,43.3,4780.0,2827.0,47478.0,28654.0,448.0,621.0,90200.0,982.0,2490,1937,291,1286.0,13.38607265535547,263.0,9.0,166.0,1219.0,1.0,69.0,0.0,0.0
Ida County, Iowa,7041.0,6885.0,6.0,148.0,22.0,0.0,44.7,3675.0,1940.0,49957.0,29750.0,300.0,410.0,88100.0,768.0,2007,1364,157,760.0,10.793921317994602,175.0,31.0,97.0,737.0,1.0,50.0,0.0,0.0
Iowa County, Iowa,16326.0,15972.0,105.0,384.0,26.0,10.0,41.8,8828.0,4155.0,55099.0,28640.0,407.0,522.0,139500.0,1190.0,4655,2684,737,1575.0,9.647188533627343,312.0,82.0,138.0,1408.0,19.0,40.0,7.0,10.0
Jackson County, Iowa,19529.0,18947.0,70.0,264.0,78.0,120.0,44.6,9857.0,5907.0,49115.0,25865.0,442.0,615.0,116400.0,1065.0,5999,3182,703,2653.0,13.584924983358082,563.0,106.0,274.0,2467.0,31.0,135.0,42.0,0.0
Jasper County, Iowa,36715.0,35174.0,550.0,681.0,191.0,41.0,42.6,18414.0,11123.0,55503.0,26507.0,538.0,697.0,118600.0,1121.0,10602,6629,967,3227.0,8.78932316491897,515.0,62.0,250.0,2903.0,51.0,189.0,4.0,0.0
Jefferson County, Iowa,17662.0,14839.0,1011.0,521.0,825.0,0.0,41.1,8625.0,6047.0,45257.0,25120.0,466.0,626.0,110700.0,1030.0,3676,3669,1811,2504.0,14.177329860717926,283.0,21.0,138.0,1774.0,477.0,186.0,216.0,0.0
Johnson County, Iowa,142006.0,118240.0,8666.0,7558.0,8737.0,151.0,29.9,83133.0,33076.0,56808.0,31981.0,762.0,879.0,202400.0,1488.0,14289,30453,20326,23911.0,16.838020928693155,2099.0,285.0,1080.0,16504.0,3332.0,2009.0,2355.0,60.0
Jones County, Iowa,20481.0,19578.0,431.0,340.0,104.0,0.0,43.8,9973.0,6580.0,55507.0,27891.0,444.0,615.0,130300.0,1153.0,5869,3814,695,2034.0,9.931155705287829,400.0,71.0,200.0,1838.0,51.0,31.0,79.0,0.0
Keokuk County, Iowa,10234.0,10026.0,1.0,147.0,51.0,7.0,44.1,5139.0,3012.0,45227.0,24650.0,411.0,595.0,79500.0,979.0,3101,1838,329,1296.0,12.663670119210474,239.0,30.0,100.0,1273.0,0.0,30.0,0.0,0.0
Kossuth County, Iowa,15226.0,14818.0,69.0,310.0,87.0,0.0,45.9,7866.0,4328.0,54231.0,29086.0,425.0,616.0,95800.0,920.0,4092,3201,414,1454.0,9.54945487981085,263.0,26.0,98.0,1310.0,4.0,92.0,54.0,0.0
Lee County, Iowa,35172.0,32906.0,907.0,1196.0,133.0,0.0,43.4,17663.0,10792.0,44568.0,23470.0,428.0,592.0,88100.0,949.0,10330,5704,913,5615.0,15.964403502786308,1050.0,140.0,545.0,4952.0,208.0,119.0,17.0,0.0
Linn County, Iowa,218076.0,195251.0,10174.0,6527.0,4667.0,60.0,37.2,120840.0,50784.0,60989.0,31854.0,590.0,709.0,148600.0,1286.0,40327,49619,14778,19912.0,9.130761752783433,3384.0,399.0,1897.0,15292.0,2859.0,1309.0,186.0,0.0
Louisa County, Iowa,11251.0,10414.0,142.0,1792.0,379.0,13.0,40.7,5735.0,3184.0,51615.0,26093.0,433.0,603.0,102400.0,1010.0,2947,1614,230,1392.0,12.3722335792374,251.0,66.0,78.0,1227.0,34.0,447.0,99.0,13.0
Lucas County, Iowa,8700.0,8498.0,11.0,37.0,0.0,0.0,45.5,4405.0,2624.0,48768.0,26119.0,411.0,629.0,84700.0,966.0,2792,1449,235,910.0,10.459770114942529,185.0,26.0,87.0,828.0,0.0,0.0,0.0,0.0
Lyon County, Iowa,11730.0,11385.0,6.0,286.0,29.0,8.0,38.2,6085.0,2670.0,59888.0,27874.0,395.0,580.0,118900.0,1042.0,2851,2248,408,675.0,5.754475703324808,134.0,29.0,49.0,624.0,0.0,37.0,4.0,0.0
Madison County, Iowa,15661.0,15267.0,86.0,250.0,172.0,18.0,40.9,8263.0,3808.0,60326.0,29430.0,537.0,826.0,163000.0,1385.0,4066,3131,506,1054.0,6.730093863737948,158.0,18.0,36.0,978.0,36.0,55.0,13.0,18.0
Mahaska County, Iowa,22324.0,21361.0,334.0,425.0,238.0,0.0,39.9,11695.0,5889.0,49599.0,25823.0,458.0,603.0,109100.0,1020.0,5691,3937,1053,3010.0,13.483246729976706,581.0,65.0,347.0,2808.0,38.0,144.0,85.0,0.0
Marion County, Iowa,33197.0,31849.0,210.0,602.0,356.0,0.0,39.2,17912.0,8156.0,57412.0,27020.0,532.0,652.0,144800.0,1151.0,7838,6266,1690,3108.0,9.362291773353014,669.0,131.0,310.0,2667.0,31.0,252.0,63.0,0.0
Marshall County, Iowa,40735.0,34008.0,511.0,8064.0,1258.0,15.0,38.7,20635.0,11118.0,54193.0,25197.0,505.0,642.0,104600.0,1068.0,9252,6325,1487,4267.0,10.475021480299496,686.0,113.0,348.0,2775.0,196.0,1553.0,244.0,0.0
Mills County, Iowa,14841.0,14460.0,111.0,408.0,22.0,0.0,42.8,7604.0,4147.0,66203.0,29492.0,539.0,712.0,154200.0,1400.0,3678,2787,658,1203.0,8.105922781483727,175.0,10.0,100.0,1091.0,0.0,10.0,0.0,0.0
Mitchell County, Iowa,10757.0,10528.0,9.0,140.0,40.0,0.0,43.7,5420.0,3050.0,52564.0,25990.0,401.0,555.0,110500.0,1009.0,3236,1848,292,970.0,9.017384029004369,167.0,13.0,52.0,932.0,0.0,6.0,0.0,0.0
Monona County, Iowa,9013.0,8741.0,50.0,150.0,10.0,0.0,47.0,4476.0,2954.0,41455.0,26394.0,443.0,560.0,80100.0,869.0,2619,1375,352,1273.0,14.124043048929325,233.0,52.0,124.0,1199.0,0.0,32.0,0.0,0.0
Monroe County, Iowa,7964.0,7749.0,6.0,199.0,18.0,0.0,43.2,3913.0,2358.0,47515.0,25233.0,433.0,601.0,93400.0,1032.0,2504,1116,200,1032.0,12.958312405826218,218.0,29.0,76.0,1031.0,0.0,156.0,0.0,0.0
Montgomery County, Iowa,10380.0,9913.0,0.0,352.0,0.0,0.0,45.2,5180.0,3244.0,42641.0,23626.0,444.0,627.0,80700.0,920.0,2699,1792,293,1529.0,14.730250481695569,432.0,61.0,317.0,1424.0,0.0,99.0,0.0,0.0
Muscatine County, Iowa,42949.0,39253.0,745.0,7360.0,474.0,12.0,38.0,22377.0,10804.0,55971.0,27029.0,554.0,745.0,126600.0,1223.0,9983,7484,1743,4802.0,11.180702693892757,1162.0,59.0,804.0,4320.0,227.0,949.0,51.0,0.0
O'Brien County, Iowa,14055.0,13281.0,68.0,602.0,121.0,5.0,43.4,7464.0,3734.0,52474.0,30933.0,440.0,588.0,107800.0,964.0,3610,2720,471,1278.0,9.092849519743863,256.0,10.0,190.0,1147.0,9.0,77.0,28.0,0.0
Osceola County, Iowa,6154.0,5871.0,25.0,426.0,25.0,6.0,44.3,3383.0,1530.0,48457.0,25936.0,413.0,570.0,85900.0,869.0,1771,1040,173,631.0,10.253493662658434,108.0,9.0,55.0,615.0,7.0,83.0,0.0,0.0
Page County, Iowa,15552.0,14668.0,379.0,463.0,180.0,0.0,44.0,7487.0,5271.0,46128.0,25461.0,409.0,561.0,85800.0,974.0,3827,2904,720,2193.0,14.10108024691358,378.0,109.0,95.0,2040.0,62.0,278.0,0.0,0.0
Palo Alto County, Iowa,9155.0,8833.0,166.0,198.0,46.0,0.0,42.6,4797.0,2508.0,49109.0,26776.0,412.0,561.0,86600.0,864.0,1918,2084,318,797.0,8.705625341343529,119.0,14.0,68.0,760.0,17.0,21.0,1.0,0.0
Plymouth County, Iowa,24972.0,23828.0,122.0,1006.0,142.0,58.0,41.5,13334.0,6189.0,60339.0,28975.0,474.0,626.0,143000.0,1115.0,5905,4542,688,2111.0,8.453467884030113,450.0,32.0,274.0,1761.0,17.0,246.0,30.0,0.0
Pocahontas County, Iowa,7061.0,6778.0,103.0,247.0,16.0,10.0,47.3,3619.0,2071.0,46250.0,27599.0,382.0,523.0,70800.0,823.0,1972,1413,147,885.0,12.533635462399094,124.0,20.0,51.0,786.0,4.0,86.0,0.0,10.0
Polk County, Iowa,459159.0,390415.0,29390.0,36682.0,18813.0,366.0,35.0,258167.0,96760.0,61684.0,32232.0,720.0,827.0,161100.0,1359.0,78654,105444,32783,55972.0,12.190112793171863,10137.0,1389.0,5431.0,38608.0,9396.0,9276.0,3132.0,115.0
Pottawattamie County, Iowa,93198.0,87907.0,1352.0,6746.0,636.0,5.0,39.3,49206.0,24419.0,53260.0,27948.0,643.0,778.0,128500.0,1180.0,22219,15733,3789,10668.0,11.446597566471384,1967.0,147.0,1198.0,9728.0,269.0,1465.0,6.0,0.0
Poweshiek County, Iowa,18622.0,17632.0,333.0,567.0,373.0,5.0,41.0,10045.0,5211.0,50725.0,26583.0,493.0,658.0,128100.0,1141.0,4851,2709,1134,1687.0,9.059177317151756,299.0,26.0,155.0,1557.0,57.0,138.0,23.0,5.0
Ringgold County, Iowa,5054.0,4911.0,11.0,108.0,21.0,0.0,46.0,2222.0,1713.0,46927.0,26175.0,349.0,534.0,75700.0,1039.0,1320,887,203,533.0,10.546102097348635,131.0,4.0,45.0,521.0,2.0,11.0,2.0,0.0
Sac County, Iowa,10034.0,9800.0,60.0,261.0,0.0,4.0,45.9,5220.0,2858.0,49570.0,27088.0,402.0,528.0,83200.0,870.0,2761,1885,359,997.0,9.936216862666932,171.0,24.0,67.0,969.0,18.0,71.0,0.0,0.0
Scott County, Iowa,171116.0,146989.0,13254.0,10752.0,4126.0,17.0,37.7,88127.0,46225.0,56454.0,30037.0,620.0,729.0,150900.0,1237.0,34526,35929,13614,20413.0,11.929334486547138,3715.0,486.0,2097.0,14104.0,4450.0,1519.0,753.0,0.0
Shelby County, Iowa,11944.0,11484.0,49.0,347.0,37.0,0.0,47.0,6330.0,3271.0,52757.0,28178.0,476.0,628.0,107900.0,1046.0,3218,2377,422,1174.0,9.829202947086403,185.0,15.0,12.0,1166.0,2.0,24.0,2.0,0.0
Sioux County, Iowa,34621.0,32150.0,146.0,3409.0,246.0,4.0,33.3,19249.0,6925.0,63466.0,27037.0,494.0,646.0,147700.0,1128.0,6422,6513,1633,2444.0,7.059299269229658,440.0,48.0,142.0,1976.0,6.0,1006.0,0.0,0.0
Story County, Iowa,94834.0,83040.0,2136.0,2990.0,6523.0,29.0,25.8,54197.0,26128.0,51201.0,26032.0,711.0,814.0,167800.0,1343.0,9150,18129,10806,19039.0,20.076133032456713,1010.0,109.0,481.0,14840.0,694.0,833.0,2432.0,0.0
Tama County, Iowa,17423.0,15442.0,88.0,1432.0,60.0,9.0,43.2,8768.0,4960.0,53833.0,26144.0,460.0,658.0,103300.0,1034.0,4887,2914,539,2195.0,12.598289617172703,426.0,55.0,198.0,1805.0,4.0,410.0,23.0,0.0
Taylor County, Iowa,6209.0,5960.0,12.0,460.0,44.0,0.0,43.4,3138.0,1761.0,46510.0,26188.0,387.0,594.0,74800.0,899.0,1854,985,163,802.0,12.916733773554517,185.0,13.0,80.0,739.0,5.0,158.0,0.0,0.0
Union County, Iowa,12539.0,12208.0,124.0,338.0,81.0,7.0,40.3,6663.0,3348.0,45934.0,25140.0,440.0,598.0,88100.0,961.0,3400,2127,356,1585.0,12.640561448281362,274.0,66.0,117.0,1550.0,15.0,14.0,0.0,0.0
Van Buren County, Iowa,7380.0,7229.0,43.0,98.0,3.0,0.0,44.8,3499.0,2349.0,46769.0,23765.0,307.0,480.0,80400.0,990.0,2191,1086,175,1060.0,14.363143631436314,178.0,26.0,74.0,984.0,11.0,42.0,0.0,0.0
Wapello County, Iowa,35242.0,32003.0,831.0,3609.0,323.0,95.0,39.5,17521.0,10622.0,42494.0,23116.0,476.0,619.0,81400.0,909.0,9212,5332,1487,6033.0,17.11877872992452,1243.0,273.0,547.0,5021.0,274.0,880.0,29.0,70.0
Warren County, Iowa,48170.0,46619.0,193.0,1165.0,230.0,51.0,38.2,26519.0,10798.0,67090.0,31525.0,641.0,770.0,165200.0,1344.0,10194,9960,2500,3402.0,7.062487025119369,732.0,134.0,453.0,3076.0,31.0,164.0,19.0,0.0
Washington County, Iowa,22115.0,21332.0,195.0,1245.0,103.0,11.0,41.2,11874.0,5440.0,56864.0,27933.0,536.0,720.0,127500.0,1179.0,5661,3807,961,1947.0,8.803979199638254,409.0,51.0,213.0,1752.0,59.0,220.0,11.0,0.0
Wayne County, Iowa,6403.0,6264.0,41.0,77.0,4.0,0.0,43.9,2885.0,2136.0,42088.0,22461.0,274.0,475.0,73200.0,984.0,2033,864,176,924.0,14.430735592690926,156.0,27.0,39.0,876.0,15.0,0.0,4.0,0.0
Webster County, Iowa,37050.0,33912.0,1672.0,1614.0,433.0,3.0,39.5,18034.0,12015.0,42196.0,23921.0,483.0,597.0,90000.0,953.0,8153,7354,1359,5362.0,14.472334682860998,1061.0,88.0,650.0,4529.0,532.0,614.0,0.0,0.0
Winnebago County, Iowa,10580.0,10088.0,79.0,413.0,119.0,1.0,42.8,5557.0,3033.0,49278.0,25917.0,400.0,529.0,93300.0,980.0,2453,2295,341,1023.0,9.669187145557656,219.0,8.0,83.0,939.0,5.0,36.0,0.0,0.0
Winneshiek County, Iowa,20789.0,20124.0,178.0,437.0,244.0,0.0,40.6,12490.0,4870.0,57009.0,27240.0,486.0,610.0,159400.0,1208.0,4609,4274,1408,1472.0,7.080667660782145,294.0,21.0,141.0,1414.0,0.0,74.0,22.0,0.0
Woodbury County, Iowa,102426.0,88291.0,3149.0,15635.0,2832.0,133.0,35.3,54583.0,23950.0,49010.0,24469.0,555.0,693.0,104300.0,1034.0,22941,15316,4431,14084.0,13.750414933708239,2719.0,292.0,1721.0,11075.0,863.0,3638.0,234.0,0.0
Worth County, Iowa,7562.0,7347.0,68.0,205.0,14.0,1.0,44.6,4028.0,2135.0,49472.0,25661.0,410.0,540.0,95100.0,870.0,1919,1401,201,775.0,10.248611478444856,192.0,32.0,114.0,695.0,50.0,45.0,0.0,1.0
Wright County, Iowa,12891.0,12022.0,63.0,1359.0,73.0,0.0,44.4,6200.0,3979.0,46071.0,27111.0,429.0,590.0,76700.0,885.0,3266,2257,433,1625.0,12.60569389496548,340.0,13.0,204.0,1286.0,4.0,539.0,0.0,0.0
Allen County, Kansas,12951.0,12117.0,245.0,422.0,21.0,14.0,41.7,6203.0,4106.0,40911.0,21577.0,414.0,576.0,73700.0,953.0,2920,2150,566,1916.0,14.794224384217435,323.0,32.0,198.0,1668.0,52.0,32.0,0.0,0.0
Anderson County, Kansas,7858.0,7504.0,10.0,36.0,0.0,0.0,42.0,3837.0,2236.0,42146.0,21851.0,429.0,593.0,91200.0,1096.0,2006,1129,480,1171.0,14.902010689742937,260.0,6.0,166.0,1039.0,1.0,11.0,0.0,0.0
Atchison County, Kansas,16557.0,15023.0,652.0,465.0,37.0,10.0,36.6,8168.0,4901.0,46103.0,23151.0,427.0,600.0,100300.0,997.0,4301,2149,709,2941.0,17.762879748746755,481.0,110.0,195.0,2739.0,81.0,113.0,0.0,0.0
Barber County, Kansas,4831.0,4623.0,35.0,152.0,27.0,0.0,44.3,2379.0,1448.0,49455.0,26040.0,350.0,602.0,77400.0,932.0,1252,674,269,674.0,13.951562823432,125.0,6.0,75.0,611.0,19.0,101.0,24.0,0.0
Barton County, Kansas,27214.0,25106.0,357.0,3857.0,51.0,57.0,40.1,14227.0,7134.0,44449.0,25474.0,417.0,615.0,83700.0,996.0,5960,4386,911,4137.0,15.201734401411038,819.0,95.0,358.0,3614.0,85.0,1102.0,0.0,57.0
Bourbon County, Kansas,14751.0,13701.0,516.0,350.0,122.0,0.0,38.1,6798.0,4619.0,41529.0,21158.0,421.0,593.0,82300.0,995.0,2888,2438,726,2489.0,16.87343230967392,446.0,72.0,260.0,2084.0,229.0,181.0,5.0,0.0
Brown County, Kansas,9810.0,8408.0,152.0,380.0,65.0,11.0,42.9,4808.0,2774.0,44672.0,23247.0,363.0,532.0,86000.0,953.0,2665,1318,548,1408.0,14.352701325178389,252.0,11.0,115.0,1100.0,6.0,133.0,18.0,0.0
Butler County, Kansas,66264.0,62088.0,1477.0,2920.0,525.0,11.0,38.0,33299.0,17951.0,60338.0,27888.0,538.0,733.0,137800.0,1376.0,11646,12498,4090,6171.0,9.312749003984063,1114.0,133.0,515.0,5861.0,89.0,315.0,0.0,0.0
Chase County, Kansas,2694.0,2577.0,32.0,109.0,0.0,0.0,46.2,1220.0,938.0,41889.0,24353.0,355.0,509.0,83200.0,1166.0,570,405,159,324.0,12.026726057906458,48.0,4.0,27.0,315.0,0.0,5.0,0.0,0.0
Chautauqua County, Kansas,3470.0,3043.0,9.0,58.0,0.0,0.0,49.0,1616.0,1234.0,37927.0,23398.0,349.0,616.0,53900.0,955.0,989,608,103,504.0,14.52449567723343,120.0,11.0,54.0,368.0,9.0,22.0,0.0,0.0
Cherokee County, Kansas,20737.0,18749.0,127.0,473.0,63.0,7.0,41.7,9642.0,6719.0,41240.0,20371.0,411.0,661.0,74800.0,897.0,5081,2728,965,3315.0,15.98591888894247,695.0,99.0,240.0,2667.0,40.0,83.0,15.0,0.0
Cheyenne County, Kansas,2679.0,2502.0,0.0,169.0,40.0,0.0,48.5,1296.0,880.0,46058.0,27608.0,378.0,572.0,84500.0,986.0,606,613,88,234.0,8.734602463605823,41.0,19.0,6.0,178.0,0.0,46.0,5.0,0.0
Clark County, Kansas,2131.0,1951.0,20.0,253.0,16.0,8.0,44.5,1028.0,628.0,42976.0,24322.0,460.0,643.0,67300.0,983.0,398,437,92,281.0,13.186297512904739,52.0,0.0,30.0,205.0,5.0,63.0,0.0,8.0
Clay County, Kansas,8346.0,8042.0,60.0,200.0,46.0,0.0,42.0,4414.0,2148.0,53041.0,27715.0,522.0,641.0,99400.0,1101.0,1801,1553,477,797.0,9.549484783129643,194.0,28.0,124.0,786.0,5.0,0.0,0.0,0.0
Cloud County, Kansas,9302.0,8828.0,71.0,297.0,66.0,0.0,41.5,4819.0,2701.0,40947.0,24677.0,415.0,612.0,72500.0,858.0,2052,1553,501,1154.0,12.40593420769727,179.0,8.0,114.0,1040.0,0.0,66.0,52.0,0.0
Coffey County, Kansas,8433.0,8083.0,78.0,208.0,57.0,13.0,44.4,4340.0,2449.0,57442.0,30242.0,414.0,600.0,107300.0,1102.0,2261,1401,327,892.0,10.577493181548677,145.0,18.0,55.0,802.0,19.0,61.0,19.0,0.0
Comanche County, Kansas,1898.0,1841.0,0.0,119.0,13.0,0.0,47.0,1015.0,506.0,43542.0,24574.0,321.0,463.0,65900.0,768.0,463,273,78,156.0,8.219178082191782,27.0,0.0,17.0,143.0,0.0,8.0,13.0,0.0
